4727,17189,0
4739,19968,0
4745,21899,0
4780,19932,0
4782,20797,0
4797,361,0
4803,18318,0
4805,7516,0
4824,19968,0
4832,19968,0
4833,17189,0
4837,19968,0
4838,14242,0
4843,5101,0
4849,21761,0
4852,11119,0
4859,20477,0
4862,9003,0
4863,22346,0
4879,13338,0
4893,2939,0
4895,22156,0
4931,15106,0
4935,19533,0
4941,17706,0
4964,22523,0
4966,1400,0
4973,13437,0
5006,13338,0
5018,8425,0
5025,18847,0
5038,3795,0
5042,22897,0
5043,21875,0
5053,2939,0
5056,2977,0
5062,21899,0
5066,8528,0
5071,375,0
5072,21912,0
5073,22261,0
5096,9434,0
5097,996,0
5100,17350,0
5102,3797,0
5136,972,0
5138,13338,0
5140,972,0
5145,15106,0
5158,1196,1
5175,7992,0
5183,23385,0
5190,1439,0
5196,972,0
5197,12451,0
5199,23414,0
5220,22245,0
5225,15956,1
5227,972,0
5241,20797,0
5265,9434,0
5266,22353,0
5270,18613,0
5320,12057,0
5360,10681,0
5363,20797,0
5368,13214,0
5395,17189,0
5417,9379,0
5441,19218,0
5455,23381,0
5458,20828,0
5472,9379,0
5473,3142,0
5475,24341,0
5477,18967,0
5499,24402,0
5500,24416,0
5504,24408,0
5530,23414,0
5535,10130,0
5546,20533,0
5551,13567,0
5554,5170,0
5555,24190,1
5570,24341,0
5571,23816,0
5589,10130,0
5606,23816,0
5609,23816,0
5626,515,0
5631,13567,0
5638,19401,0
5642,21276,0
5663,12068,0
5665,24927,0
5667,20823,0
5673,10822,0
5679,13834,0
5680,18920,0
5686,22209,0
5723,24761,0
5757,15293,0
5767,3795,0
5778,2939,0
5788,1101,0
5789,12496,0
5797,1439,0
5806,14121,0
5816,18847,0
5818,24241,0
5820,25227,0
5842,22589,0
5843,14728,0
5853,25493,0
5857,25528,0
5859,18847,0
5866,24092,0
5887,25525,0
5894,375,0
5905,19252,0
5907,23816,0
5912,972,0
5913,25156,0
5928,22589,0
5946,17232,0
5965,25229,0
5969,23816,0
5992,10822,0
5993,25397,0
5999,9593,0
6030,26083,0
6033,17189,0
6039,4137,0
6050,2043,0
6066,17121,0
6068,14505,0
6071,24924,0
6082,11844,0
6089,24138,0
6107,2248,0
6120,14728,0
6121,10822,0
6136,1043,0
6138,477,0
6139,26309,0
6142,10130,0
6143,6598,0
6148,9003,0
6153,26448,0
6156,23771,0
6166,24688,0
6167,23141,1
6173,25565,0
6175,26142,0
6178,24720,0
6182,24746,0
6189,11485,1
6193,26425,0
6206,17780,0
6213,19252,0
6218,24118,0
6219,10130,0
6221,17961,0
6224,996,0
6245,25156,0
6249,24924,0
6251,18566,0
6259,24720,0
6268,26142,0
6270,14121,0
6287,4137,0
6292,26818,0
6300,26818,0
6301,18967,0
6304,26818,0
6339,10847,0
6341,25565,0
6342,10847,0
6348,26431,0
6351,25565,0
6353,1093,0
6358,10847,0
6364,25110,1
6369,996,0
6376,26083,0
6382,23141,1
6387,25141,0
6392,3795,0
6393,15106,0
6408,10847,0
6410,24463,0
6413,7468,0
6426,5475,0
6440,2248,0
6445,2977,0
6446,24746,0
6449,17196,0
6452,1043,0
6455,3666,0
6473,10847,0
6485,20533,0
6518,27164,0
6525,2248,0
6530,27670,0
6537,5555,0
6540,17706,0
6544,11809,0
6549,27749,0
6562,23985,0
6567,7838,0
6571,5475,0
6586,26422,0
6589,4137,0
6590,2939,0
6594,21466,0
6603,24463,0
6604,515,0
6612,10998,0
6614,10847,0
6618,27931,0
6620,17196,0
6627,10847,0
6629,27429,0
6636,11809,0
6648,17196,0
6653,17196,0
6655,17196,0
6656,17196,0
6657,17196,0
6658,17196,0
6660,17196,0
6661,26431,0
6662,22005,0
6663,17196,0
6665,17196,0
6666,5475,0
6673,10847,0
6675,11561,0
6694,17706,0
6699,361,0
6700,361,0
6702,10847,0
6711,1014,0
6713,17961,0
6714,23985,0
6716,7031,0
6721,13,0
6725,24861,0
6740,22156,0
6756,13662,0
6761,26309,0
6814,10847,0
6815,28533,0
6822,25565,0
6832,18967,0
6842,22353,0
6852,26309,0
6853,20461,0
6856,26309,0
6865,27545,0
6868,5104,0
6880,2977,0
6895,26422,0
6900,7031,0
6903,18613,0
6906,26309,1
6915,1941,0
6925,9869,0
6930,464,0
6935,19533,0
6943,1014,0
6949,19244,0
6961,17196,0
6967,8659,0
6969,27542,0
6974,26425,0
6983,29042,0
6994,21912,0
7003,3795,0
7012,10847,0
7020,10681,0
7024,4137,0
7027,464,0
7029,10681,0
7062,20405,1
7069,5101,0
7080,20486,0
7082,25523,0
7090,10313,0
7095,29406,0
7149,23771,0
7154,4440,0
7174,29593,0
7193,10847,0
7195,1014,1
7205,23782,0
7241,972,0
7243,24688,0
7259,24688,0
7261,27931,0
7270,25523,0
7274,24688,0
7275,4137,0
7283,11072,0
7309,24720,0
7314,22704,0
7319,470,0
7322,21875,0
7326,12303,0
7328,17961,0
7331,28692,0
7335,2163,0
7337,28533,0
7343,22704,0
7344,515,0
7346,21875,0
7351,9003,0
7365,3051,0
7368,24927,0
7370,29800,0
7385,29249,0
7386,29231,0
7391,22704,0
7397,5475,0
7412,30379,0
7423,22704,0
7424,13,0
7444,15837,0
7448,15956,1
7455,13,0
7473,27969,0
7479,7516,1
7490,29726,0
7497,3616,0
7499,12693,0
7502,13099,0
7516,20461,0
7521,5475,0
7532,12205,0
7533,19401,0
7536,20828,0
7645,768,0
7646,12693,0
7651,12693,0
7655,22523,0
7662,12693,0
7668,29607,0
7709,28692,0
7724,26504,0
7725,12205,0
7734,29852,0
7740,11485,1
7741,23740,0
7748,31610,0
7779,12827,0
7784,4137,0
7787,19059,0
7801,27969,0
7827,20461,0
7831,14040,0
7857,470,0
7858,996,0
7882,8016,0
7892,24927,0
7903,24927,0
7904,2248,0
7915,996,0
7923,10130,0
7935,12057,0
7956,17189,0
7992,19401,0
7998,32438,0
8000,5475,0
8002,515,0
8003,4116,0
8010,13338,0
8020,29496,0
8032,20753,0
8037,515,1
8062,26818,0
8066,515,0
8079,11327,0
8085,32844,0
8087,32799,0
8092,515,1
8111,10313,0
8114,26,0
8128,17213,0
8131,24688,0
8133,32005,0
8137,10847,0
8138,18967,0
8149,2248,0
8153,13338,0
8160,30116,0
8162,10847,0
8165,17706,0
8176,507,0
8187,24688,0
8189,12496,0
8193,9379,0
8203,33005,0
8206,25999,0
8207,20823,0
8213,10847,0
8217,12496,0
8218,18841,0
8254,2248,0
8255,13099,0
8259,1619,0
8284,11124,0
8287,972,0
8296,29,0
8301,12972,0
8361,22654,0
8366,1497,0
8369,12733,0
8371,26818,0
8372,361,0
8373,31925,0
8386,31844,0
8390,972,0
8391,14901,0
8395,5475,0
8396,1619,0
8400,2248,0
8426,21466,0
8429,27969,0
8432,33803,0
8447,9379,0
8452,17511,0
8476,20461,0
8477,2248,0
8479,661,0
8482,14728,0
8486,30379,0
8490,972,0
8495,15774,0
8501,3616,0
8505,19744,0
8506,972,0
8508,13945,0
8510,34193,0
8526,29492,0
8529,972,0
8532,2939,0
8562,26504,0
8563,33270,0
8583,13317,0
8584,24088,0
8590,3616,0
8610,2939,0
8613,22704,0
8615,20461,0
8617,19401,0
8666,5475,0
8692,24720,0
8694,33964,0
8702,9003,0
8705,14040,0
8717,5475,0
8719,28977,0
8723,32438,0
8731,17900,0
8743,31844,0
8744,35126,0
8746,34196,0
8751,6598,0
8754,34735,0
8762,5475,0
8765,15293,0
8770,29800,0
8775,7573,0
8781,1497,0
8782,35174,0
8785,2948,0
8842,1093,0
8850,29593,0
8853,35223,0
8867,29019,0
8897,15837,1
8903,18847,0
8911,11433,0
8920,35780,0
8927,18849,0
8953,34788,0
8966,4137,0
8967,18585,0
8990,7592,1
9007,19401,0
9011,29389,0
9021,361,0
9025,4137,0
9030,13704,0
9049,36235,0
9051,19744,0
9064,18967,0
9065,36349,0
9071,36233,0
9087,26241,0
9092,36268,0
9098,24779,0
9103,24402,0
9116,27429,0
9133,18484,0
9137,34735,0
9145,24138,0
9151,24924,0
9165,2977,0
9169,36240,0
9175,30837,0
9176,4137,0
9189,26504,0
9193,36665,0
9201,10875,0
9220,36567,0
9224,25493,0
9227,36837,0
9245,20237,0
9261,32798,0
9267,4647,0
9273,34749,0
9279,12239,0
9284,27545,0
9326,36715,0
9345,26448,0
9353,3797,0
9354,34957,0
9359,26818,0
9364,5104,0
9371,996,0
9382,19401,0
9385,20486,0
9386,18967,0
9387,25493,0
9398,32844,0
9407,36243,0
9411,20486,0
9413,5104,0
9415,26818,0
9429,15086,0
9470,29019,0
9473,37139,0
9477,20486,0
9496,19218,0
9504,5475,0
9523,35930,0
9533,22005,0
9536,36492,0
9552,37713,0
9555,16718,0
9566,29726,0
9567,38074,0
9573,38382,0
9584,38017,0
9595,38495,0
9623,36916,0
9627,36081,0
9639,17706,0
9682,22523,0
9715,3797,0
9738,29800,0
9743,9376,0
9748,26083,0
9755,17189,0
9760,15766,0
9763,3797,0
9769,5475,0
9784,36821,0
9795,34867,0
9799,39309,0
9800,25565,0
9806,39107,0
9814,1093,0
9833,9003,0
9836,26425,0
9837,38235,0
9846,37268,0
9848,37649,0
9852,20486,0
9854,5475,0
9863,38104,0
9867,11124,0
9869,10373,0
9870,35251,0
9873,972,0
9876,36665,0
9905,21466,0
9906,37023,0
9923,23381,0
9974,30116,0
10006,1093,0
10010,18613,0
10011,38104,0
10017,13,0
10023,25156,0
10027,38078,0
10029,20753,0
10031,18967,0
10040,11119,0
10044,37652,0
10054,16718,0
10077,3616,0
10078,10681,0
10079,40151,0
10080,18967,0
10084,38396,0
10085,22704,0
10094,11119,0
10099,1619,0
10100,10847,0
10106,28977,0
10113,27003,0
10120,17196,0
10122,14121,0
10123,40263,0
10124,19320,1
10130,17787,0
10131,10847,0
10132,35702,0
10145,361,0
10157,10847,0
10163,39144,0
10164,19655,0
10168,37797,0
10172,17938,0
10182,39354,0
10185,40704,0
10186,2248,0
10190,36422,0
10193,38017,0
10200,21875,0
10207,40758,0
10209,21466,0
10210,35468,0
10212,40725,0
10215,35402,0
10224,10313,0
10237,13246,0
10238,28977,0
10239,31592,0
10257,17978,0
10259,39805,0
10275,27301,0
10277,10313,0
10279,17787,0
10280,39354,0
10282,10130,0
10296,40461,0
10297,40619,0
10302,15956,1
10304,5475,0
10308,19456,0
10316,515,1
10323,768,0
10324,37023,0
10325,37649,0
10327,10313,0
10332,35617,0
10333,9051,0
10335,37649,0
10342,10313,0
10343,36422,0
10356,39144,0
10363,20753,0
10365,19320,1
10368,2248,0
10372,41517,0
10379,7573,0
10381,39805,0
10382,4879,0
10384,35126,0
10385,41319,0
10386,12205,0
10389,40291,0
10390,11406,0
10396,8016,0
10409,40379,0
10414,12205,0
10420,25156,0
10432,32329,0
10434,26818,0
10480,35468,0
10496,40718,0
10502,27785,0
10504,32844,1
10523,39144,0
10530,41452,0
10537,40291,0
10541,34273,0
10543,22621,0
10548,3051,0
10549,27301,0
10551,5475,0
10558,22245,0
10559,18967,0
10566,40379,0
10567,40440,0
10578,39144,0
10580,40527,0
10592,17978,0
10605,26241,0
10608,41545,0
10618,5475,0
10619,2248,0
10625,27301,0
10628,40718,0
10629,17978,0
10637,2163,0
10650,40583,0
10661,40345,0
10674,42425,0
10684,41523,0
10685,18585,0
10689,42253,0
10701,24348,0
10702,39640,0
10729,40903,0
10731,37268,0
10739,23816,0
10742,11844,0
10757,19655,0
10763,14121,0
10778,39144,0
10791,42470,0
10797,972,0
10802,17196,0
10806,38235,0
10809,972,0
10819,26504,0
10829,42217,0
10837,40263,0
10839,6598,0
10842,17787,0
10850,11327,0
10853,972,0
10854,37616,0
10858,17350,0
10871,996,0
10881,41254,0
10892,4137,0
10900,41503,0
10906,18967,0
10916,30106,0
10918,43459,0
10919,24348,0
10922,18815,0
10935,17787,0
10939,41122,0
10945,26142,1
10947,40810,0
10948,43133,0
10949,2248,0
10952,30116,0
10954,17787,0
10956,24348,0
10957,24348,0
10958,40345,0
10965,42536,0
10966,24348,0
10967,24348,0
10969,23985,0
10970,24348,0
10972,42217,0
10976,17978,0
10979,17706,0
10992,9434,0
10995,26448,0
10998,9003,0
11000,5475,0
11002,43730,0
11005,23985,0
11016,22621,0
11018,40263,0
11023,43451,0
11028,43465,0
11042,43521,0
11044,43527,0
11051,26448,0
11054,22621,0
11059,41923,0
11062,40887,0
11065,20461,0
11073,42470,0
11080,23807,0
11081,24463,0
11101,28692,0
11109,2248,0
11110,17787,0
11111,5475,0
11113,13,0
11119,27375,0
11120,9003,0
11152,39144,0
11161,44052,0
11166,27,0
11171,18503,0
11174,17978,0
11176,44079,0
11178,35402,0
11189,26448,0
11196,17978,0
11197,2248,0
11209,35617,0
11219,44102,0
11220,20753,1
11229,43312,0
11231,19638,0
11238,14040,0
11265,986,0
11271,34273,0
11275,18815,0
11276,361,0
11281,26448,0
11286,22846,0
11292,41254,0
11293,44589,0
11311,42627,0
11313,20237,0
11314,40527,0
11319,44039,0
11328,37616,0
11331,36074,0
11338,25528,0
11343,1014,0
11346,39640,0
11350,9903,0
11363,39107,0
11366,20753,1
11372,3157,0
11391,9903,0
11397,24408,0
11399,24416,0
11408,42640,0
11412,41304,0
11435,38524,0
11436,44368,1
11441,5475,0
11448,24779,0
11468,44108,0
11483,43680,0
11515,23381,0
11522,9003,0
11526,33561,1
11532,40361,0
11547,24138,0
11564,37532,0
11565,44039,0
11569,45031,1
11575,43455,0
11581,972,0
11583,45567,0
11593,45570,0
11595,22846,0
11602,42711,0
11613,22621,0
11614,17978,0
11633,45032,0
11635,43896,0
11654,17978,0
11655,44709,0
11666,5475,0
11670,14728,0
11674,17978,0
11676,22846,0
11684,972,0
11690,17978,0
11695,22621,0
11698,5475,0
11712,20237,0
11721,9003,0
11724,972,0
11726,17787,0
11735,22846,0
11736,46867,0
11737,46486,0
11741,5475,0
11742,41880,0
11749,15766,0
11752,17978,0
11758,43686,0
11775,9869,0
11778,42217,0
11780,4137,0
11784,47002,0
11785,17978,0
11789,22846,0
11800,7031,0
11802,5475,0
11807,5068,0
11809,22846,0
11814,5475,0
11815,42831,0
11818,42738,0
11820,46467,0
11835,44018,0
11846,4086,0
11847,24241,0
11851,17787,0
11852,20237,0
11863,40725,0
11864,44183,0
11866,19401,0
11867,13945,0
11872,5475,0
11881,10847,0
11889,10847,0
11890,13945,0
11895,45525,0
11896,13945,0
11899,45221,0
11900,47836,0
11901,13945,0
11911,41304,0
11917,41500,0
11924,47552,0
11928,5475,0
11938,37713,0
11952,38524,0
11957,33270,0
11960,47317,0
11966,46126,0
11971,48332,0
11988,17121,0
11996,5475,0
12015,48633,0
12025,48549,0
12056,17978,0
12066,41923,0
12068,48974,0
12092,39144,0
12097,48563,0
12099,41304,0
12106,17978,0
12107,31426,0
12113,49125,0
12114,43807,0
12115,40450,0
12120,49229,0
12129,37713,0
12133,47396,0
12136,39144,0
12141,14040,0
12162,40379,0
12165,18613,0
12166,41880,0
12170,507,0
12175,515,1
12176,3616,0
12197,43896,0
12200,17787,0
12204,19932,0
12210,9382,0
12212,39072,0
12216,49502,0
12220,37713,0
12239,8913,0
12241,39354,0
12242,46448,0
12255,43133,0
12262,38524,0
12269,5475,0
12270,3616,0
12275,5475,0
12277,13,0
12290,45221,0
12297,47552,0
12302,49459,0
12303,361,0
12307,49945,0
12310,47002,0
12311,4243,0
12312,420,0
12313,50440,0
12316,47552,0
12317,47552,0
12323,47552,0
12327,45801,0
12333,43129,0
12345,5475,0
12359,515,1
12365,47002,0
12366,48865,0
12369,43312,0
12380,17978,0
12384,43426,0
12386,49441,0
12388,45195,0
12392,50536,0
12393,41880,0
12401,50590,0
12402,44258,0
12407,46126,0
12409,43312,0
12412,46126,0
12419,49502,0
12423,13,0
12428,50989,0
12429,47002,0
12435,5475,0
12436,26241,0
12438,50712,0
12439,9382,0
12440,31426,0
12449,38524,0
12460,47387,0
12461,45853,0
12467,47002,0
12468,17978,0
12469,9003,0
12474,47507,0
12480,29042,0
12494,47002,0
12496,49088,0
12497,50826,0
12498,6598,0
12504,27733,0
12524,48974,0
12525,46126,0
12534,45357,0
12540,2248,0
12547,18484,0
12548,21875,0
12560,41943,0
12581,51149,0
12585,43459,0
12594,39128,0
12607,9434,0
12611,37713,0
12622,47333,0
12626,5475,0
12627,3795,0
12631,38659,0
12634,38524,0
12636,37139,0
12650,51778,0
12690,51535,0
12691,36422,0
12695,37713,0
12696,51064,0
12697,9434,0
12699,46479,0
12702,46126,0
12704,43686,0
12706,2248,0
12712,37713,0
12713,9470,0
12716,44709,0
12736,46290,0
12740,46126,0
12746,50826,0
12747,43686,0
12748,47396,0
12749,24927,0
12760,37713,0
12761,45221,0
12763,20753,0
12764,22353,0
12766,43129,0
12768,3795,0
12773,24720,0
12774,41500,0
12782,986,0
12785,52202,0
12791,38524,0
12804,10875,0
12809,23816,0
12812,5475,0
12813,45221,0
12815,18503,0
12816,3207,0
12818,46126,0
12820,2248,0
12825,31426,0
12826,996,0
12830,43426,0
12831,48974,0
12832,36081,0
12847,51838,0
12850,51522,0
12856,37713,0
12861,51874,0
12862,45195,0
12883,38524,0
12894,9003,0
12895,45623,0
12912,51401,0
12915,40718,0
12918,3795,0
12921,51535,0
12923,23171,0
12928,37713,0
12929,9003,0
12930,45221,0
12932,44482,0
12933,38524,0
12934,45524,0
12941,17900,0
12943,37713,0
12945,46126,0
12946,38659,0
12947,2248,0
12951,47333,0
12953,996,0
12954,51535,0
12955,5475,0
12971,45357,0
12980,50712,0
12981,40718,0
12984,38524,0
12985,48635,0
12988,51847,0
12992,24348,0
12997,41517,1
12998,9434,0
12999,51064,0
13001,37713,0
13005,7838,0
13013,52868,0
13014,52695,0
13024,7992,0
13025,38659,0
13035,50567,0
13040,43521,0
13044,18503,0
13049,44258,0
13058,47116,0
13063,38659,0
13067,52046,0
13073,52841,0
13074,15086,0
13079,17978,0
13080,43312,0
13084,52921,0
13093,40691,0
13094,47360,0
13096,38659,0
13098,52611,0
13099,51535,0
13117,48635,0
13127,17978,0
13135,53179,0
13137,52695,0
13151,547,0
13158,42603,1
13172,50602,0
13197,51064,0
13202,17706,0
13207,51847,0
13209,44860,0
13224,22353,0
13240,46874,0
13250,53178,0
13265,48332,0
13273,41122,0
13283,53899,0
13290,39144,0
13305,10847,0
13307,50285,0
13313,53556,0
13331,1439,0
13340,53186,0
13353,53529,0
13362,44833,0
13364,51535,0
13367,39144,0
13374,27375,0
13377,10313,1
13391,34273,0
13393,50816,0
13408,17232,0
13411,41943,0
13419,5475,0
13427,54369,0
13431,4580,0
13432,47002,0
13442,34867,0
13465,47555,0
13474,51537,0
13484,5475,0
13487,3795,0
13488,51535,0
13489,46448,0
13490,45853,0
13491,49441,0
13492,12788,0
13502,52841,0
13503,45195,0
13516,38495,0
13517,51535,0
13519,17121,0
13521,32005,0
13530,51535,0
13539,44860,0
13544,45801,0
13553,50712,0
13561,5170,0
13570,23885,0
13577,54616,0
13580,18967,0
13584,3207,0
13589,50602,0
13591,50933,0
13593,18815,0
13597,54807,0
13599,515,1
13601,52611,0
13607,41254,0
13611,47002,0
13612,45801,0
13615,26083,0
13621,48974,0
13622,44171,0
13626,45891,0
13627,24088,0
13629,40263,0
13639,48125,0
13640,54874,0
13643,51537,0
13646,54616,0
13651,38932,0
13654,47555,0
13661,9470,0
13665,26083,0
13668,27375,0
13670,13945,0
13673,41254,0
13679,51064,0
13681,26083,0
13684,4580,0
13695,23807,0
13700,24138,0
13703,45623,0
13706,41254,0
13712,17196,0
13715,26425,0
13716,51891,0
13719,54994,0
13720,50094,0
13723,53149,0
13725,53058,0
13742,24861,0
13744,47396,0
13755,47555,0
13778,34788,0
13779,42217,0
13793,40691,0
13795,55008,0
13799,41254,0
13804,54834,0
13828,49088,0
13830,26083,0
13837,31426,0
13845,5475,0
13848,26083,0
13851,5475,0
13860,30116,0
13862,47555,0
13866,47396,0
13871,43312,0
13880,13,0
13881,41254,0
13883,12,0
13888,547,0
13889,43730,0
13890,10847,0
13892,51064,0
13894,31426,0
13898,4137,0
13900,35815,0
13902,49108,0
13905,50826,0
13908,56186,0
13913,49441,0
13931,40263,0
13933,40046,0
13939,53209,0
13946,56646,0
13949,9379,0
13951,56374,0
13975,25141,0
13981,42603,1
13987,5475,0
13988,40263,0
13989,54617,0
13991,55150,0
13992,4137,0
13994,22261,0
13995,48125,0
14004,10313,1
14007,13945,0
14010,40263,0
14013,5475,0
14015,55381,0
14018,41254,0
14020,53448,0
14024,40263,0
14025,49423,0
14028,40263,0
14030,972,0
14031,5475,0
14033,477,0
14034,41254,0
14035,41304,0
14036,22704,0
14038,972,0
14039,35126,0
14041,661,0
14042,12205,0
14045,2248,0
14049,43312,0
14051,972,0
14053,40263,0
14058,47396,0
14062,5475,0
14065,18847,0
14067,25565,0
14068,17978,0
14074,52595,0
14077,43807,0
14078,56723,0
14079,3797,0
14085,53529,0
14087,41254,0
14108,45221,0
14120,56934,0
14135,23771,0
14143,57532,0
14148,26504,0
14151,52322,0
14155,10313,1
14165,5475,0
14169,45891,0
14170,40263,0
14178,49088,0
14185,2248,0
14188,42695,0
14195,18613,0
14196,26083,0
14202,17978,0
14209,51060,0
14220,361,0
14224,46448,0
14227,39144,0
14230,661,0
14233,34193,0
14234,53149,0
14254,972,0
14255,12252,0
14256,25156,0
14265,27429,0
14267,18847,0
14268,54741,0
14269,58088,0
